"a_fine_romance-0.mid",2,0,"FALSE",
"a_fine_romance-1.mid",2,108,"FALSE",
"a_fine_romance-2.mid",2,0,"FALSE",
"a_fine_romance-3.mid",2,0,"FALSE","TRUE"
"afternoon_in_paris-1.mid",2,0,"FALSE",
"afternoon_in_paris-25.mid",2,0,"FALSE",
"afternoon_in_paris-2.mid",,,"FALSE","TRUE"
"afternoon_in_paris-3.mid",,,"FALSE","TRUE"
"agua_de_beber-0.mid",2,0,"FALSE",
"agua_de_beber-20.mid",,,"FALSE","TRUE"
"agua_de_beber-21.mid",2,0,"FALSE",
"agua_de_beber-2.mid",,,"FALSE","TRUE"
"agua_de_beber-3.mid",,,"FALSE","TRUE"
"agua_de_beber-6.mid",,,"FALSE","TRUE"
"aint_misbehavin-0.mid",2,0,"FALSE",
"aint_misbehavin-10.mid",2,0,"FALSE",
"aint_misbehavin-12.mid",,,"FALSE","TRUE"
"aint_misbehavin-13.mid",,,"FALSE","TRUE"
"aint_misbehavin-14.mid",,,"FALSE","TRUE"
"aint_misbehavin-15.mid",,,"FALSE","TRUE"
"aint_misbehavin-16.mid",,,"FALSE","TRUE"
"aint_misbehavin-18.mid",,,"FALSE","TRUE"
"aint_misbehavin-1.mid",,,"FALSE","TRUE"
"aint_misbehavin-20.mid",,,"FALSE","TRUE"
"aint_misbehavin-21.mid",,,"FALSE","TRUE"
"aint_misbehavin-25.mid",,,"FALSE","TRUE"
"aint_misbehavin-28.mid",,,"FALSE","TRUE"
"aint_misbehavin-29.mid",,,"FALSE","TRUE"
"aint_misbehavin-2.mid",,,"FALSE","TRUE"
"aint_misbehavin-30.mid",,,"FALSE","TRUE"
"aint_misbehavin-32.mid",,,"FALSE","TRUE"
"aint_misbehavin-33.mid",,,"FALSE","TRUE"
"aint_misbehavin-3.mid",,,"FALSE","TRUE"
"aint_misbehavin-4.mid",,,"FALSE","TRUE"
"aint_misbehavin-5.mid",,,"FALSE","TRUE"
"aint_misbehavin-6.mid",,,"FALSE","TRUE"
"aint_misbehavin-7.mid",,,"FALSE","TRUE"
"aint_misbehavin-8.mid",,,"FALSE","TRUE"
"aint_misbehavin-9.mid",,,"FALSE","TRUE"
"aint_that_a_kick_in_the_head-0.mid",2,0,"FALSE",
"aint_that_a_kick_in_the_head-1.mid",,,"FALSE","TRUE"
"airegin-0.mid",2,0,"FALSE",
"airegin-1.mid",,,"FALSE","TRUE"
"airegin-2.mid",,,"FALSE","TRUE"
"airegin-3.mid",,,"FALSE","TRUE"
"alfie-1.mid",2,0,"FALSE",
"alfie-2.mid",,,"FALSE","TRUE"
"alfie-3.mid",,,"FALSE","TRUE"
"alfie-4.mid",,,"FALSE","TRUE"
"alfie-5.mid",,,"FALSE","TRUE"
"alfie-6.mid",,,"FALSE","TRUE"
"alfie-9.mid",,,"FALSE","TRUE"
"alice_in_wonderland-0.mid",,,"FALSE","TRUE"
"alice_in_wonderland-1.mid",,,"FALSE","TRUE"
"alice_in_wonderland-26.mid",,,"FALSE","TRUE"
"alice_in_wonderland-2.mid",,,"FALSE","TRUE"
"all_blues-0.mid",,,"FALSE","TRUE"
"all_blues-10.mid",,,"FALSE","TRUE"
"all_blues-15.mid",,,"FALSE","TRUE"
"all_blues-3.mid",,,"FALSE","TRUE"
"all_blues-5.mid",,,"FALSE","TRUE"
"all_blues-8.mid",,,"FALSE","TRUE"
"all_or_nothing_at_all-0.mid",,,"FALSE","TRUE"
"all_or_nothing_at_all-1.mid",,,"FALSE","TRUE"
"all_or_nothing_at_all-2.mid",,,"FALSE","TRUE"
"all_the_things_you_are-0.mid",,,"FALSE","TRUE"
"all_the_things_you_are-10.mid",,,"FALSE","TRUE"
"all_the_things_you_are-11.mid",,,"FALSE","TRUE"
"all_the_things_you_are-12.mid",,,"FALSE","TRUE"
"all_the_things_you_are-14.mid",,,"FALSE","TRUE"
"all_the_things_you_are-15.mid",,,"FALSE","TRUE"
"all_the_things_you_are-16.mid",,,"FALSE","TRUE"
"all_the_things_you_are-17.mid",,,"FALSE","TRUE"
"all_the_things_you_are-18.mid",,,"FALSE","TRUE"
"all_the_things_you_are-19.mid",,,"FALSE","TRUE"
"all_the_things_you_are-1.mid",,,"FALSE","TRUE"
"all_the_things_you_are-20.mid",,,"FALSE","TRUE"
"all_the_things_you_are-21.mid",,,"FALSE","TRUE"
"all_the_things_you_are-22.mid",,,"FALSE","TRUE"
"all_the_things_you_are-23.mid",,,"FALSE","TRUE"
"all_the_things_you_are-24.mid",,,"FALSE","TRUE"
"all_the_things_you_are-25.mid",,,"FALSE","TRUE"
"all_the_things_you_are-27.mid",,,"FALSE","TRUE"
"all_the_things_you_are-3.mid",,,"FALSE","TRUE"
"all_the_things_you_are-4.mid",,,"FALSE","TRUE"
"all_the_things_you_are-5.mid",,,"FALSE","TRUE"
"all_the_things_you_are-6.mid",,,"FALSE","TRUE"
"all_the_things_you_are-7.mid",,,"FALSE","TRUE"
"all_the_things_you_are-8.mid",,,"FALSE","TRUE"
"all_the_things_you_are-9.mid",,,"FALSE","TRUE"
"all_the_way-0.mid",,,"FALSE","TRUE"
"all_the_way-2.mid",,,"FALSE","TRUE"
"all_the_way-3.mid",,,"FALSE","TRUE"
"all_the_way-4.mid",,,"FALSE","TRUE"
"alright_okay_you_win-28.mid",,,"FALSE","TRUE"
"amor-0.mid",,,"FALSE","TRUE"
"amor-1.mid",,,"FALSE","TRUE"
"amor-27.mid",,,"FALSE","TRUE"
"amor-2.mid",,,"FALSE","TRUE"
"amor-3.mid",,,"FALSE","TRUE"
"amor-42.mid",,,"FALSE","TRUE"
"angel_eyes-0.mid",,,"FALSE","TRUE"
"angel_eyes-10.mid",,,"FALSE","TRUE"
"angel_eyes-13.mid",,,"FALSE","TRUE"
"angel_eyes-14.mid",,,"FALSE","TRUE"
"angel_eyes-26.mid",,,"FALSE","TRUE"
"angel_eyes-37.mid",,,"FALSE","TRUE"
"angel_eyes-7.mid",,,"FALSE","TRUE"
"anthropology-1.mid",,,"FALSE","TRUE"
"anthropology-2.mid",,,"FALSE","TRUE"
"arent_you_glad_youre_you-0.mid",,,"FALSE","TRUE"
"arent_you_glad_youre_you-24.mid",,,"FALSE","TRUE"
"au_privave-0.mid",,,"FALSE","TRUE"
"au_privave-18.mid",,,"FALSE","TRUE"
"au_privave-2.mid",,,"FALSE","TRUE"
"bark_for_barksdale-29.mid",,,"FALSE","TRUE"
"bernies_tune-0.mid",,,"FALSE","TRUE"
"bernies_tune-1.mid",,,"FALSE","TRUE"
"bernies_tune-30.mid",,,"FALSE","TRUE"
"bernies_tune-31.mid",,,"FALSE","TRUE"
"bessies_blues-0.mid",,,"FALSE","TRUE"
"between_the_devil_and_the_deep_blue_sea-0.mid",,,"FALSE","TRUE"
"between_the_devil_and_the_deep_blue_sea-1.mid",,,"FALSE","TRUE"
"beyond_the_blue_horizon-0.mid",,,"FALSE","TRUE"
"beyond_the_blue_horizon-33.mid",,,"FALSE","TRUE"
"blackberry_winter-5.mid",,,"FALSE","TRUE"
"black_orpheus-1.mid",,,"FALSE","TRUE"
"black_orpheus-23.mid",,,"FALSE","TRUE"
"black_orpheus-31.mid",,,"FALSE","TRUE"
"black_orpheus-32.mid",,,"FALSE","TRUE"
"black_orpheus-33.mid",,,"FALSE","TRUE"
"black_orpheus-36.mid",,,"FALSE","TRUE"
"black_orpheus-37.mid",,,"FALSE","TRUE"
"black_orpheus-5.mid",,,"FALSE","TRUE"
"blue_bossa-0.mid",,,"FALSE","TRUE"
"blue_bossa-1.mid",,,"FALSE","TRUE"
"blue_bossa-26.mid",,,"FALSE","TRUE"
"blue_bossa-27.mid",,,"FALSE","TRUE"
"blue_bossa-2.mid",,,"FALSE","TRUE"
"blue_bossa-38.mid",,,"FALSE","TRUE"
"blue_champagne-0.mid",,,"FALSE","TRUE"
"blue_in_green-0.mid",,,"FALSE","TRUE"
"blue_in_green-1.mid",,,"FALSE","TRUE"
"blue_in_green-24.mid",,,"FALSE","TRUE"
"blue_in_green-26.mid",,,"FALSE","TRUE"
"blue_in_green-4.mid",,,"FALSE","TRUE"
"blue_monk-0.mid",,,"FALSE","TRUE"
"blue_monk-29.mid",,,"FALSE","TRUE"
"blue_monk-30.mid",,,"FALSE","TRUE"
"blue_monk-33.mid",,,"FALSE","TRUE"
"bluesette-0.mid",,,"FALSE","TRUE"
"bluesette-10.mid",,,"FALSE","TRUE"
"bluesette-12.mid",,,"FALSE","TRUE"
"bluesette-14.mid",,,"FALSE","TRUE"
"bluesette-15.mid",,,"FALSE","TRUE"
"bluesette-16.mid",,,"FALSE","TRUE"
"bluesette-3.mid",,,"FALSE","TRUE"
"bluesette-5.mid",,,"FALSE","TRUE"
"bluesette-6.mid",,,"FALSE","TRUE"
"bluesette-8.mid",,,"FALSE","TRUE"
"blues_for_alice-0.mid",,,"FALSE","TRUE"
"blues_for_alice-21.mid",,,"FALSE","TRUE"
"blues_for_alice-24.mid",,,"FALSE","TRUE"
"blues_for_alice-26.mid",,,"FALSE","TRUE"
"blues_for_alice-3.mid",,,"FALSE","TRUE"
"boplicity-0.mid",,,"FALSE","TRUE"
"brazil-0.mid",,,"FALSE","TRUE"
"brazil-10.mid",,,"FALSE","TRUE"
"brazil-12.mid",,,"FALSE","TRUE"
"brazil-1.mid",,,"FALSE","TRUE"
"brazil-2.mid",,,"FALSE","TRUE"
"brazil-3.mid",,,"FALSE","TRUE"
"brazil-5.mid",,,"FALSE","TRUE"
"brazil-6.mid",,,"FALSE","TRUE"
"brazil-8.mid",,,"FALSE","TRUE"
"brazil-9.mid",,,"FALSE","TRUE"
"bsame_mucho-10_.mid",,,"FALSE","TRUE"
"bsame_mucho-10.mid",,,"FALSE","TRUE"
"bsame_mucho-11.mid",,,"FALSE","TRUE"
"bsame_mucho-13.mid",,,"FALSE","TRUE"
"bsame_mucho-14.mid",,,"FALSE","TRUE"
"bsame_mucho-15.mid",,,"FALSE","TRUE"
"bsame_mucho-18.mid",,,"FALSE","TRUE"
"bsame_mucho-1_.mid",,,"FALSE","TRUE"
"bsame_mucho-1.mid",,,"FALSE","TRUE"
"bsame_mucho-20.mid",,,"FALSE","TRUE"
"bsame_mucho-21.mid",,,"FALSE","TRUE"
"bsame_mucho-22.mid",,,"FALSE","TRUE"
"bsame_mucho-24.mid",,,"FALSE","TRUE"
"bsame_mucho-25.mid",,,"FALSE","TRUE"
"bsame_mucho-3_.mid",,,"FALSE","TRUE"
"bsame_mucho-3.mid",,,"FALSE","TRUE"
"bsame_mucho-4_.mid",,,"FALSE","TRUE"
"bsame_mucho-4.mid",,,"FALSE","TRUE"
"bsame_mucho-5_.mid",,,"FALSE","TRUE"
"bsame_mucho-5.mid",,,"FALSE","TRUE"
"bsame_mucho-7_.mid",,,"FALSE","TRUE"
"bsame_mucho-7.mid",,,"FALSE","TRUE"
"bsame_mucho-8_.mid",,,"FALSE","TRUE"
"bsame_mucho-8.mid",,,"FALSE","TRUE"
"bud_powell-0.mid",,,"FALSE","TRUE"
"bud_powell-18.mid",,,"FALSE","TRUE"
"bud_powell-20.mid",,,"FALSE","TRUE"
"call_me-8.mid",,,"FALSE","TRUE"
"call_me_irresponsible-0.mid",,,"FALSE","TRUE"
"call_me_irresponsible-1.mid",,,"FALSE","TRUE"
"call_me_irresponsible-27.mid",,,"FALSE","TRUE"
"call_me_irresponsible-29.mid",,,"FALSE","TRUE"
"call_me_irresponsible-3.mid",,,"FALSE","TRUE"
"cant_help_lovin_dat_man-0.mid",,,"FALSE","TRUE"
"cant_help_lovin_dat_man-1.mid",,,"FALSE","TRUE"
"cant_help_lovin_dat_man-3.mid",,,"FALSE","TRUE"
"central_park_west-0.mid",,,"FALSE","TRUE"
"chega_de_suadade_no_more_blues-0.mid",,,"FALSE","TRUE"
"chega_de_suadade_no_more_blues-17.mid",,,"FALSE","TRUE"
"chega_de_suadade_no_more_blues-1.mid",,,"FALSE","TRUE"
"chega_de_suadade_no_more_blues-2.mid",,,"FALSE","TRUE"
"chega_de_suadade_no_more_blues-3.mid",,,"FALSE","TRUE"
"child_is_born_a-10.mid",,,"FALSE","TRUE"
"child_is_born_a-9.mid",,,"FALSE","TRUE"
"chitlins_con_carne-27.mid",,,"FALSE","TRUE"
"come_fly_with_me-0.mid",,,"FALSE","TRUE"
"come_fly_with_me-10.mid",,,"FALSE","TRUE"
"come_fly_with_me-28.mid",,,"FALSE","TRUE"
"come_fly_with_me-7.mid",,,"FALSE","TRUE"
"come_fly_with_me-8.mid",,,"FALSE","TRUE"
"come_fly_with_me-9.mid",,,"FALSE","TRUE"
"confirmation-0.mid",,,"FALSE","TRUE"
"confirmation-7.mid",,,"FALSE","TRUE"
"crazy-10.mid",,,"FALSE","TRUE"
"crazy-12.mid",,,"FALSE","TRUE"
"crazy-13.mid",,,"FALSE","TRUE"
"crazy-14.mid",,,"FALSE","TRUE"
"crazy-17.mid",,,"FALSE","TRUE"
"crazy-19.mid",,,"FALSE","TRUE"
"crazy-2.mid",,,"FALSE","TRUE"
"crazy-4.mid",,,"FALSE","TRUE"
"crazy-51.mid",,,"FALSE","TRUE"
"crazy-55.mid",,,"FALSE","TRUE"
"crazy-8.mid",,,"FALSE","TRUE"
"crazy-9.mid",,,"FALSE","TRUE"
"crystal_silence-1.mid",,,"FALSE","TRUE"
"daahoud-0.mid",,,"FALSE","TRUE"
"daahoud-1.mid",,,"FALSE","TRUE"
"daahoud-2.mid",,,"FALSE","TRUE"
"dear_old_stockholm-0.mid",,,"FALSE","TRUE"
"desafinado-0.mid",,,"FALSE","TRUE"
"desafinado-10.mid",,,"FALSE","TRUE"
"desafinado-12.mid",,,"FALSE","TRUE"
"desafinado-13.mid",,,"FALSE","TRUE"
"desafinado-14.mid",,,"FALSE","TRUE"
"desafinado-17.mid",,,"FALSE","TRUE"
"desafinado-18.mid",,,"FALSE","TRUE"
"desafinado-19.mid",,,"FALSE","TRUE"
"desafinado-1.mid",,,"FALSE","TRUE"
"desafinado-21.mid",,,"FALSE","TRUE"
"desafinado-22.mid",,,"FALSE","TRUE"
"desafinado-23.mid",,,"FALSE","TRUE"
"desafinado-2.mid",,,"FALSE","TRUE"
"desafinado-3.mid",,,"FALSE","TRUE"
"desafinado-4.mid",,,"FALSE","TRUE"
"desafinado-9.mid",,,"FALSE","TRUE"
"dexterity-0.mid",,,"FALSE","TRUE"
"dexterity-1.mid",,,"FALSE","TRUE"
"dexterity-2.mid",,,"FALSE","TRUE"
"dexterity-3.mid",,,"FALSE","TRUE"
"dizzy_atmosphere-0.mid",,,"FALSE","TRUE"
"django-0.mid",,,"FALSE","TRUE"
"dont_blame_me-0.mid",,,"FALSE","TRUE"
"dont_blame_me-1.mid",,,"FALSE","TRUE"
"dont_blame_me-25.mid",,,"FALSE","TRUE"
"dont_blame_me-2.mid",,,"FALSE","TRUE"
"dont_blame_me-30.mid",,,"FALSE","TRUE"
"dont_blame_me-31.mid",,,"FALSE","TRUE"
"dont_blame_me-6.mid",,,"FALSE","TRUE"
"dont_blame_me-7.mid",,,"FALSE","TRUE"
"dont_blame_me-8.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-0.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-13.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-15.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-16.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-18.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-19.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-1.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-20.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-22.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-23.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-25.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-26.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-27.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-28.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-3.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-4.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-5.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-6.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-7.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-8.mid",,,"FALSE","TRUE"
"dont_get_around_much_anymore-9.mid",,,"FALSE","TRUE"
"dont_know_why-22.mid",,,"FALSE","TRUE"
"dont_know_why-23.mid",,,"FALSE","TRUE"
"dont_know_why-24.mid",,,"FALSE","TRUE"
"dont_know_why-34.mid",,,"FALSE","TRUE"
"dont_know_why-41.mid",,,"FALSE","TRUE"
"dont_know_why-43.mid",,,"FALSE","TRUE"
"dont_know_why-44.mid",,,"FALSE","TRUE"
"east_of_the_sun-0.mid",,,"FALSE","TRUE"
"east_of_the_sun-1.mid",,,"FALSE","TRUE"
"east_of_the_sun-29.mid",,,"FALSE","TRUE"
"east_of_the_sun-2.mid",,,"FALSE","TRUE"
"east_of_the_sun-32.mid",,,"FALSE","TRUE"
"east_of_the_sun-33.mid",,,"FALSE","TRUE"
"east_of_the_sun-3.mid",,,"FALSE","TRUE"
"east_of_the_sun-4.mid",,,"FALSE","TRUE"
"east_of_the_sun-5.mid",,,"FALSE","TRUE"
"east_of_the_sun-6.mid",,,"FALSE","TRUE"
"east_of_the_sun-7.mid",,,"FALSE","TRUE"
"easy_living-0.mid",,,"FALSE","TRUE"
"easy_living-28.mid",,,"FALSE","TRUE"
"eighty_one-0.mid",,,"FALSE","TRUE"
"end_of_a_love_affair_the-0.mid",,,"FALSE","TRUE"
"equinox-1.mid",,,"FALSE","TRUE"
"equinox-2.mid",,,"FALSE","TRUE"
"everything_happens_to_me-0.mid",,,"FALSE","TRUE"
"everything_happens_to_me-1.mid",,,"FALSE","TRUE"
"everything_happens_to_me-35.mid",,,"FALSE","TRUE"
"everything_happens_to_me-8.mid",,,"FALSE","TRUE"
"exactly_like_you-0.mid",,,"FALSE","TRUE"
"exactly_like_you-1.mid",,,"FALSE","TRUE"
"exactly_like_you-2.mid",,,"FALSE","TRUE"
"exactly_like_you-3.mid",,,"FALSE","TRUE"
"exactly_like_you-4.mid",,,"FALSE","TRUE"
"extra-all_by_myself-0.mid",,,"FALSE","TRUE"
"extra-big_nick-0.mid",,,"FALSE","TRUE"
"extra-chelsea_bridge-0.mid",,,"FALSE","TRUE"
"falling_in_love_again-0.mid",,,"FALSE","TRUE"
"falling_in_love_again-34.mid",,,"FALSE","TRUE"
"footprints-0.mid",,,"FALSE","TRUE"
"footprints-12.mid",,,"FALSE","TRUE"
"raphsto_train.csv",,,"FALSE","TRUE"
"take_the_a_train-0.mid",,,"FALSE","TRUE"
"take_the_a_train-10.mid",,,"FALSE","TRUE"
"take_the_a_train-11.mid",,,"FALSE","TRUE"
"take_the_a_train-12.mid",,,"FALSE","TRUE"
"take_the_a_train-13.mid",,,"FALSE","TRUE"
"take_the_a_train-14.mid",,,"FALSE","TRUE"
"take_the_a_train-16.mid",,,"FALSE","TRUE"
"take_the_a_train-18.mid",,,"FALSE","TRUE"
"take_the_a_train-19.mid",,,"FALSE","TRUE"
"take_the_a_train-1.mid",,,"FALSE","TRUE"
"take_the_a_train-21.mid",,,"FALSE","TRUE"
"take_the_a_train-22.mid",,,"FALSE","TRUE"
"take_the_a_train-23.mid",,,"FALSE","TRUE"
"take_the_a_train-24.mid",,,"FALSE","TRUE"
"take_the_a_train-2.mid",,,"FALSE","TRUE"
"take_the_a_train-5.mid",,,"FALSE","TRUE"
"take_the_a_train-6.mid",,,"FALSE","TRUE"
"take_the_a_train-7.mid",,,"FALSE","TRUE"
"take_the_a_train-9.mid",,,"FALSE","TRUE"
